,image_path,uniq_id,label,First_category,image,width,height,definition,image_224x224
86,../Data\Images\0096e89cc25a8b96fb9808716406fe94.jpg,0096e89cc25a8b96fb9808716406fe94,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1478x904 at 0x1580F434A50>,1478,904,1336112,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F4344D0>
87,../Data\Images\e8ee7868b0c3d1d04b482cd4f3ec5ccc.jpg,e8ee7868b0c3d1d04b482cd4f3ec5ccc,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=884x1100 at 0x1580F434F50>,884,1100,972400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F4349D0>
88,../Data\Images\04f9ff160a1561e3656350f4bd6b8c50.jpg,04f9ff160a1561e3656350f4bd6b8c50,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=763x1100 at 0x1580F435450>,763,1100,839300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F434ED0>
89,../Data\Images\aebf3a2172b33ef09acb472009967812.jpg,aebf3a2172b33ef09acb472009967812,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=940x1100 at 0x1580F435950>,940,1100,1034000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F4353D0>
90,../Data\Images\6ae332e2bafd23267caedfcc4453257c.jpg,6ae332e2bafd23267caedfcc4453257c,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=515x800 at 0x1580F435E50>,515,800,412000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F435410>
91,../Data\Images\57800d48b001f3fad34a4f8fa9207f29.jpg,57800d48b001f3fad34a4f8fa9207f29,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1216x1344 at 0x1580F436350>,1216,1344,1634304,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F435DD0>
92,../Data\Images\d1e18b4a3aafb0040da2111c8b8ce2e5.jpg,d1e18b4a3aafb0040da2111c8b8ce2e5,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1992x1520 at 0x1580F436850>,1992,1520,3027840,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F4362D0>
93,../Data\Images\46e6853da6b0c796b7a0d8203ceaa88e.jpg,46e6853da6b0c796b7a0d8203ceaa88e,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1992x2135 at 0x1580F436D50>,1992,2135,4252920,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F4367D0>
94,../Data\Images\22296bfc1c79d9dc88eabbd01220ef0c.jpg,22296bfc1c79d9dc88eabbd01220ef0c,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=834x1124 at 0x1580F437250>,834,1124,937416,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F436CD0>
95,../Data\Images\f4d4c2eec77732f56e47722d7a355f2b.jpg,f4d4c2eec77732f56e47722d7a355f2b,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1644x1974 at 0x1580F437750>,1644,1974,3245256,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F4371D0>
96,../Data\Images\f12a06b7dbfc55638afafcf8bb03d836.jpg,f12a06b7dbfc55638afafcf8bb03d836,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x810 at 0x1580F437C50>,1100,810,891000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F4376D0>
97,../Data\Images\18bd9b88e23b82fd19f8ab0c9cad6a1a.jpg,18bd9b88e23b82fd19f8ab0c9cad6a1a,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=899x1100 at 0x1580F440190>,899,1100,988900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F437BD0>
98,../Data\Images\5749bae8ccead7997ebf370b6b081d07.jpg,5749bae8ccead7997ebf370b6b081d07,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x673 at 0x1580F440690>,1100,673,740300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F440110>
99,../Data\Images\059493eeb88ebb4cc08d1522f3f87c3f.jpg,059493eeb88ebb4cc08d1522f3f87c3f,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1392x1600 at 0x1580F440B90>,1392,1600,2227200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F440610>
100,../Data\Images\9613f2f1e65fb1fc7e181e7f83c217da.jpg,9613f2f1e65fb1fc7e181e7f83c217da,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x633 at 0x1580F441090>,1100,633,696300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F440B10>
101,../Data\Images\c7fcd0d983a51283e58b806f065cc920.jpg,c7fcd0d983a51283e58b806f065cc920,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=880x1100 at 0x1580F441590>,880,1100,968000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F441010>
102,../Data\Images\b78586222de9a1095d0a9d88455ee75f.jpg,b78586222de9a1095d0a9d88455ee75f,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2216x1968 at 0x1580F441A90>,2216,1968,4361088,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F441510>
103,../Data\Images\dfbd96036cbc28566e964cff04b5b3a8.jpg,dfbd96036cbc28566e964cff04b5b3a8,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2043x1455 at 0x1580F441F90>,2043,1455,2972565,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F441A10>
104,../Data\Images\336fc49639a5cc45aa532ace3ee1a044.jpg,336fc49639a5cc45aa532ace3ee1a044,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1884x1636 at 0x1580F442490>,1884,1636,3082224,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F441F10>
105,../Data\Images\789cf5578f48577a44586fca3adc35d0.jpg,789cf5578f48577a44586fca3adc35d0,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4200x2842 at 0x1580F442990>,4200,2842,11936400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F442410>
106,../Data\Images\184ecf07ca4e2872eaf53d2344a1e783.jpg,184ecf07ca4e2872eaf53d2344a1e783,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1358x1183 at 0x1580F442E90>,1358,1183,1606514,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F442910>
107,../Data\Images\b515014adccb1fdf5ff1e2c4a8ff9ea6.jpg,b515014adccb1fdf5ff1e2c4a8ff9ea6,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1209x1417 at 0x1580F443390>,1209,1417,1713153,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F442E10>
108,../Data\Images\5aacf8f5154afea2ac22fc767d072677.jpg,5aacf8f5154afea2ac22fc767d072677,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2116x1626 at 0x1580F443890>,2116,1626,3440616,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F443310>
109,../Data\Images\7cbbe686c4a233e8cf53528748f75223.jpg,7cbbe686c4a233e8cf53528748f75223,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x921 at 0x1580F443D90>,1100,921,1013100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F443810>
110,../Data\Images\f1ee63a5f0db853e2c1b377778580d39.jpg,f1ee63a5f0db853e2c1b377778580d39,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=798x1014 at 0x1580F4502D0>,798,1014,809172,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F443D10>
111,../Data\Images\0bb0f7b7a3075f4b9459121abe2185fa.jpg,0bb0f7b7a3075f4b9459121abe2185fa,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1529x2839 at 0x1580F4507D0>,1529,2839,4340831,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F450250>
112,../Data\Images\8015db34d09642b046c775e8157dd729.jpg,8015db34d09642b046c775e8157dd729,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1350x1351 at 0x1580F450CD0>,1350,1351,1823850,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F450750>
113,../Data\Images\0ddc40c08d9a9bafc4d14eddd98db7c0.jpg,0ddc40c08d9a9bafc4d14eddd98db7c0,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=297x1100 at 0x1580F4511D0>,297,1100,326700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F450C50>
114,../Data\Images\bc784846bd59a16832454416ac708003.jpg,bc784846bd59a16832454416ac708003,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x291 at 0x1580F4516D0>,400,291,116400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F451150>
115,../Data\Images\8e8f5dc78f80eff3c77a9714303f59d2.jpg,8e8f5dc78f80eff3c77a9714303f59d2,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3229x1962 at 0x1580F451BD0>,3229,1962,6335298,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F451650>
116,../Data\Images\53f4bc7d7321f5c41de6b86e41f13e80.jpg,53f4bc7d7321f5c41de6b86e41f13e80,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2000x1900 at 0x1580F4520D0>,2000,1900,3800000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F451B50>
117,../Data\Images\be09f5a3a88ac10ae14c791fc8ac0dae.jpg,be09f5a3a88ac10ae14c791fc8ac0dae,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1052x1026 at 0x1580F4525D0>,1052,1026,1079352,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F452050>
118,../Data\Images\d202ea988ab11f2327279093ac71975d.jpg,d202ea988ab11f2327279093ac71975d,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1712x1984 at 0x1580F452AD0>,1712,1984,3396608,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F452090>
119,../Data\Images\db6c79a1d852944a89e157793f392d67.jpg,db6c79a1d852944a89e157793f392d67,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1097x1100 at 0x1580F452FD0>,1097,1100,1206700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F452A50>
120,../Data\Images\16c18ce0affca13159e362227c83683c.jpg,16c18ce0affca13159e362227c83683c,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1104x1114 at 0x1580F4534D0>,1104,1114,1229856,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F452F50>
121,../Data\Images\7dd5e83e2108a97659577e50879f9d9f.jpg,7dd5e83e2108a97659577e50879f9d9f,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1449x1138 at 0x1580F4539D0>,1449,1138,1648962,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F453450>
122,../Data\Images\a63eecfbb02004863fa1f29a0b8105fc.jpg,a63eecfbb02004863fa1f29a0b8105fc,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x978 at 0x1580F453ED0>,1100,978,1075800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F453950>
123,../Data\Images\5c77aa1fc09901ae07c392c152a70e41.jpg,5c77aa1fc09901ae07c392c152a70e41,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3636x2641 at 0x1580F45C410>,3636,2641,9602676,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F453E50>
124,../Data\Images\640fd08bb3ba538d67a5c0c2c61a5c4c.jpg,640fd08bb3ba538d67a5c0c2c61a5c4c,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3382x1775 at 0x1580F45C910>,3382,1775,6003050,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45C390>
125,../Data\Images\7241df1acae1fac892c692097ea3fb98.jpg,7241df1acae1fac892c692097ea3fb98,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=400x456 at 0x1580F45CE10>,400,456,182400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45C890>
126,../Data\Images\a85a7dbd31267a7b02eda3a4d484632d.jpg,a85a7dbd31267a7b02eda3a4d484632d,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1073x1100 at 0x1580F45D310>,1073,1100,1180300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45CD90>
127,../Data\Images\13de17e59a92f8bcaec8bf103bbff8c1.jpg,13de17e59a92f8bcaec8bf103bbff8c1,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=741x1716 at 0x1580F45D810>,741,1716,1271556,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45D290>
128,../Data\Images\3ba13df7877fd979d64c87c7586a5ca6.jpg,3ba13df7877fd979d64c87c7586a5ca6,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=837x1100 at 0x1580F45DD10>,837,1100,920700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45D790>
129,../Data\Images\f1484a63c0dc79e96c98b2a250380ed8.jpg,f1484a63c0dc79e96c98b2a250380ed8,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1016 at 0x1580F45E210>,1100,1016,1117600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45DC90>
130,../Data\Images\f01ff0a82401117e9da22dd680fd2f36.jpg,f01ff0a82401117e9da22dd680fd2f36,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F45E710>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45E190>
131,../Data\Images\de911421573d3e234450040374b55b38.jpg,de911421573d3e234450040374b55b38,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1004 at 0x1580F45EC10>,1100,1004,1104400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45E690>
132,../Data\Images\614dbfa2f42c4684c0bb6152091113a6.jpg,614dbfa2f42c4684c0bb6152091113a6,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1006 at 0x1580F45F110>,1100,1006,1106600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45EB90>
133,../Data\Images\5531b9f454e2d75cfe00c3f795e06de5.jpg,5531b9f454e2d75cfe00c3f795e06de5,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F45F610>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45F090>
134,../Data\Images\258444ac7bb7ad8026800efad5c3502b.jpg,258444ac7bb7ad8026800efad5c3502b,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1100 at 0x1580F45FB10>,1100,1100,1210000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45F590>
135,../Data\Images\fd369a1bb58ae02cd925dda7e9e1d00a.jpg,fd369a1bb58ae02cd925dda7e9e1d00a,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1055 at 0x1580F46C050>,1100,1055,1160500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45FA90>
136,../Data\Images\73f460cd6f3fd206902d7097a1816405.jpg,73f460cd6f3fd206902d7097a1816405,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F46C550>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F45FF90>
137,../Data\Images\0d3e1dc0d38be59e9927e47f152e48aa.jpg,0d3e1dc0d38be59e9927e47f152e48aa,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1015 at 0x1580F46CA50>,1100,1015,1116500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46C4D0>
138,../Data\Images\118b411bf265538461b084ce7abd55a8.jpg,118b411bf265538461b084ce7abd55a8,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F46CF50>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46C9D0>
139,../Data\Images\06749cbff1487f470438823f6952cfd1.jpg,06749cbff1487f470438823f6952cfd1,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1015 at 0x1580F46D450>,1100,1015,1116500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46CED0>
140,../Data\Images\202fc276e672eb8c29891aa50aef0771.jpg,202fc276e672eb8c29891aa50aef0771,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F46D950>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46D3D0>
141,../Data\Images\feefbdff924dd6b7cc266449c9a36d69.jpg,feefbdff924dd6b7cc266449c9a36d69,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F46DE50>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46D8D0>
142,../Data\Images\af1ac46194b5488048c459102a16a57e.jpg,af1ac46194b5488048c459102a16a57e,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F46E350>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46DDD0>
143,../Data\Images\a1fd886094826c3f25c6ffb380073974.jpg,a1fd886094826c3f25c6ffb380073974,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1006 at 0x1580F46E850>,1100,1006,1106600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46E2D0>
144,../Data\Images\3847353a4b8de1efc504d589aea74ffe.jpg,3847353a4b8de1efc504d589aea74ffe,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F46ED50>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46E7D0>
145,../Data\Images\60efd61370e70267dc60b11ff2bf974c.jpg,60efd61370e70267dc60b11ff2bf974c,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1048 at 0x1580F46F250>,1100,1048,1152800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46ECD0>
146,../Data\Images\63bc43c0000e71eb11bfafd2f46214a4.jpg,63bc43c0000e71eb11bfafd2f46214a4,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x958 at 0x1580F46F750>,1100,958,1053800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46ED10>
147,../Data\Images\f8794f7a06b530782c66f7c0911bb437.jpg,f8794f7a06b530782c66f7c0911bb437,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F46FC50>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46F6D0>
148,../Data\Images\8507eb0ef32c1c0db700f20aad6d9bcd.jpg,8507eb0ef32c1c0db700f20aad6d9bcd,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F474190>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F46FBD0>
149,../Data\Images\fc7abdf67b4d7dbf64dffbab7b37599c.jpg,fc7abdf67b4d7dbf64dffbab7b37599c,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1048 at 0x1580F474690>,1100,1048,1152800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F474110>
150,../Data\Images\1afa5f2c3c9b4b43def6dc2e695d2c87.jpg,1afa5f2c3c9b4b43def6dc2e695d2c87,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1031 at 0x1580F474B90>,1100,1031,1134100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F474610>
151,../Data\Images\73503fe89ea77420a598f4a1019e5b6d.jpg,73503fe89ea77420a598f4a1019e5b6d,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1048 at 0x1580F475090>,1100,1048,1152800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F474B10>
152,../Data\Images\ec590694e8bf85f75c9200cf418127aa.jpg,ec590694e8bf85f75c9200cf418127aa,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1048 at 0x1580F475590>,1100,1048,1152800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F475010>
153,../Data\Images\7956d9586de3e25ff586bca58be7195e.jpg,7956d9586de3e25ff586bca58be7195e,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F475A90>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F475510>
154,../Data\Images\63f6ef8f3fda2c306b27cfbf5a005f1e.jpg,63f6ef8f3fda2c306b27cfbf5a005f1e,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F475F90>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F475A10>
155,../Data\Images\328b66226952d8733c0c48295fae1108.jpg,328b66226952d8733c0c48295fae1108,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1033 at 0x1580F476490>,1100,1033,1136300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F475F10>
156,../Data\Images\6efd5d260667b94f04edbbd18bb300b9.jpg,6efd5d260667b94f04edbbd18bb300b9,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x958 at 0x1580F476990>,1100,958,1053800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F476410>
157,../Data\Images\beaa6285a2b9c66db0e294767711ca3f.jpg,beaa6285a2b9c66db0e294767711ca3f,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1007 at 0x1580F476E90>,1100,1007,1107700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F476910>
158,../Data\Images\41fd5af61752be98b19b611a6ff9a0ef.jpg,41fd5af61752be98b19b611a6ff9a0ef,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1006 at 0x1580F477390>,1100,1006,1106600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F476E10>
159,../Data\Images\219b24362655097cb41bf06a0be8ee79.jpg,219b24362655097cb41bf06a0be8ee79,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1016 at 0x1580F477890>,1100,1016,1117600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F477310>
160,../Data\Images\b5d1b8ef70b1ce27726f7f6c2f373e56.jpg,b5d1b8ef70b1ce27726f7f6c2f373e56,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F477D90>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F477810>
161,../Data\Images\69515ea06da8b2b1c881ce34fbf6575a.jpg,69515ea06da8b2b1c881ce34fbf6575a,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1015 at 0x1580F47C2D0>,1100,1015,1116500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F477D10>
162,../Data\Images\02127f52e96fb72c66bf081d25104ef8.jpg,02127f52e96fb72c66bf081d25104ef8,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1006 at 0x1580F47C7D0>,1100,1006,1106600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F47C250>
163,../Data\Images\c4581cae6bf751a7ae5c40bb16b74e98.jpg,c4581cae6bf751a7ae5c40bb16b74e98,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x958 at 0x1580F47CCD0>,1100,958,1053800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F47C750>
164,../Data\Images\c8f42da0f9f695f07067676eae4135c8.jpg,c8f42da0f9f695f07067676eae4135c8,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F47D1D0>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F47CC50>
165,../Data\Images\785b4383b12106dd172306d427d8f7b2.jpg,785b4383b12106dd172306d427d8f7b2,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F47D6D0>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F47D150>
166,../Data\Images\d19d17140fdd9adc09ba6e2ad1e1ebb9.jpg,d19d17140fdd9adc09ba6e2ad1e1ebb9,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1049 at 0x1580F47DBD0>,1100,1049,1153900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F47D650>
